tconst,titleType,startYear,genres,averageRating,numVotes,type
tt21652640,movie,2022,"Comedy,Drama",6.9,1157,movie
tt21653744,movie,2022,"Comedy,Romance",6.4,2673,movie
tt21654326,movie,2022,Drama,7.9,1032,movie
tt21654390,movie,2023,"Drama,History,Romance",6,1077,movie
tt21654704,movie,2022,Documentary,5.7,1572,movie
tt2165735,movie,2012,"Action,Crime,Drama",7,11293,movie
tt2165765,movie,2014,Horror,4.2,4725,movie
tt2165859,movie,2013,"Horror,Mystery,Thriller",5.4,11072,movie
tt2165922,movie,2019,"Comedy,Romance",4.9,1113,movie
tt2165933,tvMovie,2012,"Drama,Family,Music",6.4,5083,movie
tt2166214,movie,2012,"Action,Comedy,Romance",4.4,8552,movie
tt2166616,movie,2013,"Comedy,Crime",6,8651,movie
tt2166934,movie,2014,Comedy,4.4,1483,movie
tt2167202,movie,2013,"Action,Thriller",4.4,25755,movie
tt2167266,movie,2013,"Adventure,Biography,Drama",7.1,32672,movie
tt2167393,tvMiniSeries,2012,"Biography,Documentary,History",8.5,4968,series
tt2167715,movie,2013,Drama,6.4,1082,movie
tt2168000,movie,2014,"Action,Comedy,Drama",5.8,1982,movie
tt2168180,movie,2015,"Biography,Drama,History",7.6,2704,movie
tt2168288,movie,2012,"Drama,Romance",5.6,1216,movie
tt2168854,movie,2012,Drama,5.1,2026,movie
tt21688772,movie,2022,Documentary,7.6,2878,movie
tt2168910,movie,2012,"Comedy,Drama,Romance",6.3,15935,movie
tt2168938,tvMovie,2012,"Animation,Family,Fantasy",7,1455,movie
tt21692408,movie,2024,"Action,Adventure,Animation",6.3,73659,movie
tt2169245,tvSeries,2012,Documentary,7.6,1736,series
tt2169322,movie,2013,"Comedy,Romance",6.5,2911,movie
tt2170299,movie,2013,"Comedy,Drama",6.6,57306,movie
tt2170369,movie,2015,"Action,Adventure,Comedy",4.7,1437,movie
tt2170371,tvMovie,2012,"Action,Adventure,Comedy",3.1,1123,movie
tt2170427,movie,2016,"Comedy,Drama",6.1,11380,movie
tt2170439,movie,2014,"Comedy,Crime",6.3,191063,movie
tt2170584,tvSeries,2012,"Action,Comedy,Romance",7.6,14156,series
tt2170593,movie,2014,"Comedy,Drama",7.2,112016,movie
tt2170623,movie,2012,"Comedy,Romance",6.6,1863,movie
tt2170667,movie,2014,Drama,7.5,6883,movie
tt2171037,tvSeries,2011,Comedy,7.4,1162,series
tt2171454,movie,2013,"Action,Crime,Drama",3.7,1550,movie
tt2171665,tvSeries,2012,"Drama,Family,Music",5.5,3183,series
tt2171735,tvMovie,2012,Thriller,5.7,1412,movie
tt2171847,movie,2012,"Action,Adventure,Fantasy",4.5,3453,movie
tt2171867,movie,2013,"Crime,Thriller",5.2,23702,movie
tt2171875,movie,2012,"Comedy,Drama,Romance",6.1,1770,movie
tt2171901,tvMovie,2012,"Crime,Mystery,Thriller",6,1525,movie
tt2171902,movie,2014,"Documentary,Drama,Sport",7,1342,movie
tt2171993,movie,2012,"Action,Crime,Thriller",6.4,1346,movie
tt2172061,movie,2013,"Comedy,Romance",6,2140,movie
tt2172071,movie,2012,"Comedy,Drama,Music",5.3,21625,movie
tt2172103,tvSeries,2012,"Action,Drama,Mystery",7.3,22467,series
tt2172496,tvMiniSeries,1990,"Adventure,Comedy,Drama",8,1996,series
tt2172554,movie,2014,Drama,7.2,1927,movie
tt2172584,movie,2014,"Comedy,Drama,Mystery",6.2,44060,movie
tt2172934,movie,2014,"Action,Drama,Thriller",6.2,100344,movie
tt2172935,movie,2013,Music,7.1,18589,movie
tt2172954,movie,2025,"Comedy,Drama,Romance",6.8,34139,movie
tt2172985,movie,2013,"Comedy,Crime,Thriller",6.3,26899,movie
tt2173024,movie,2012,"Drama,Sci-Fi,Thriller",6.3,3484,movie
tt2173264,movie,2012,"Comedy,Drama,Romance",6.5,1825,movie
tt2173366,movie,2012,"Drama,Romance",5.6,1661,movie
tt21735972,movie,2023,"Comedy,Drama,Family",7,1842,movie
tt21736218,movie,2023,"Action,Comedy",4.6,1057,movie
tt2174031,movie,2012,Comedy,5.8,1882,movie
tt2174072,tvMovie,2012,"Crime,Drama,Mystery",6.4,1007,movie
tt21740806,movie,2022,"Comedy,Romance",7.7,1959,movie
tt21740882,movie,2022,"Comedy,Crime,Drama",6.8,1268,movie
tt21741216,movie,2022,"Comedy,Romance",5.1,1197,movie
tt21741266,tvSeries,2022,Drama,6.7,1085,series
tt21741272,movie,2022,"Action,Romance",7.3,3552,movie
tt2174367,tvSeries,2012,"Comedy,Reality-TV",7.7,5683,series
tt21745356,movie,2022,Comedy,6,2933,movie
tt21746178,movie,2022,"Crime,Documentary",6.3,2393,movie
tt2174896,movie,2014,"Biography,Documentary",6.9,1620,movie
tt2175535,movie,2011,"Action,Crime,Horror",5.4,2342,movie
tt2175669,movie,2013,Action,4.3,1629,movie
tt2175672,movie,2012,"Comedy,Drama",7.5,2314,movie
tt2176013,movie,2012,"Drama,Romance",6.7,61484,movie
tt2176165,tvMiniSeries,2012,"Animation,Drama,Fantasy",7.5,20982,series
tt2176287,tvSeries,2012,"Comedy,Talk-Show",7.6,4783,series
tt21764074,tvSeries,2022,"Drama,Romance",5.6,4383,series
tt21764804,tvSeries,2023,"Drama,Romance",6.9,14882,series
tt2176609,tvSeries,2013,"Crime,Drama,Mystery",7.4,7926,series
tt2176690,movie,2014,Drama,4.8,2035,movie
tt2176722,movie,2014,"Horror,Sci-Fi",3.7,1523,movie
tt21767274,movie,2023,"Crime,Drama,Family",6.5,1286,movie
tt2177268,tvSeries,2021,"Crime,Drama,Mystery",6.6,11681,series
tt2177336,movie,2013,"Adventure,Horror",4.1,1143,movie
tt2177461,tvSeries,2018,"Drama,Fantasy,Romance",7.8,72378,series
tt2177489,tvSeries,2012,"Comedy,Drama,Family",7.3,22428,series
tt2177491,tvSeries,2012,Comedy,6.6,5367,series
tt2177509,movie,2012,"Comedy,Drama",6.3,2468,movie
tt2177511,movie,2012,Drama,7.3,6952,movie
tt2177771,movie,2014,"Biography,Comedy,Drama",6.1,146865,movie
tt2177827,movie,2014,"Drama,War",6.8,3090,movie
tt2177843,movie,2012,Documentary,7.2,10493,movie
tt2178256,movie,2013,Drama,7.3,3268,movie
tt2178470,movie,2013,"Comedy,Drama,Musical",7.3,56184,movie
tt2178501,tvMiniSeries,2012,"Animation,Comedy,Drama",7.6,3489,series
tt2178508,movie,2012,"Action,Comedy,Romance",4.3,11655,movie
tt2178941,movie,2012,Drama,7.2,16807,movie
tt2179007,movie,2014,"Horror,Mystery,Thriller",4.1,1615,movie
tt2179055,movie,2012,Drama,6.7,1029,movie
tt2179087,movie,2012,"Drama,Horror,Romance",4.5,1437,movie
tt2179116,movie,2013,"Adventure,Comedy,Drama",7.1,86760,movie
tt2179121,movie,2012,"Comedy,Drama",7.3,19536,movie
tt2179133,movie,2012,"Crime,Drama,Thriller",8.1,1847,movie
tt2179136,movie,2014,"Action,Biography,Drama",7.3,557547,movie
tt2179226,movie,2013,"Action,Drama,Thriller",4.3,2253,movie
tt2179231,movie,2018,Comedy,6.2,4798,movie
tt2179239,movie,2014,"Horror,Thriller",5.1,1747,movie
tt2179936,movie,2014,"Comedy,Drama,Music",4.6,2097,movie
tt21800162,movie,2023,"Comedy,Drama,History",7.7,16995,movie
tt21800888,movie,2022,Comedy,7,1928,movie
tt2180158,tvMovie,2012,"Documentary,Music",1.5,4398,movie
tt2180168,tvMovie,2012,Drama,6.4,2149,movie
tt21802440,movie,2023,"Fantasy,Romance",6.9,2239,movie
tt2180271,tvSeries,2012,"Drama,Sci-Fi,Thriller",7.8,6966,series
tt2180277,movie,2012,Drama,6.1,1427,movie
tt2180333,movie,2012,"Horror,Mystery,Thriller",3.9,1857,movie
tt2180335,movie,2012,Drama,6.4,1420,movie
tt2180339,movie,2022,"Crime,Drama,Mystery",5.5,67548,movie
tt2180351,movie,2017,Documentary,7.4,1227,movie
tt2180411,movie,2014,"Adventure,Comedy,Drama",5.9,152097,movie
tt2180477,movie,2012,"Comedy,Drama",7.8,17932,movie
tt2180543,tvMovie,2013,"Action,Adventure,Fantasy",3.6,1308,movie
tt2180583,movie,2020,"Comedy,Sci-Fi",3.1,1067,movie
tt2180587,movie,2012,Drama,6.5,1023,movie
tt21807222,movie,2023,"Horror,Mystery,Thriller",6.6,92882,movie
tt2180883,tvSeries,2012,"Animation,Comedy,Drama",7.7,3358,series
tt2180994,movie,2014,"Action,Crime,Drama",5.3,13613,movie
tt21810074,movie,2025,Action,3,1220,movie
tt21810110,movie,2023,"Action,Drama,Thriller",5.8,5190,movie
tt21810682,movie,2023,"Drama,Thriller",5.9,8561,movie
tt21811062,tvSeries,2022,"Drama,Mystery,Thriller",7.5,2534,series
tt21811888,tvSeries,2022,"Crime,Documentary,History",6.2,2327,series
tt2181282,movie,2015,Thriller,6.5,1814,movie
tt2181298,movie,2015,"Horror,Mystery,Thriller",3.3,2593,movie
tt21813994,movie,2023,Drama,6.6,4040,movie
tt2181460,tvSeries,2010,"Comedy,Drama,Romance",7.5,1368,series
tt21814814,movie,2023,Documentary,4.3,2122,movie
tt21815562,movie,2025,"Biography,Crime,Drama",5.9,16512,movie
tt21815772,movie,2022,Horror,5.4,2089,movie
tt21816824,movie,2022,"Biography,Documentary",7.2,3803,movie
tt21816918,movie,2024,"Horror,Thriller",4.9,1298,movie
tt21818188,movie,2022,"Comedy,Horror",5.5,1000,movie
tt21818260,tvSeries,2022,"Crime,Drama,Mystery",7.6,7663,series
tt2181831,movie,2012,"Biography,Drama",8.2,19949,movie
tt21818370,movie,2022,Romance,7.4,1953,movie
tt2181853,tvMovie,2012,"Drama,Family,Fantasy",5.8,1173,movie
tt2181855,movie,2019,"Crime,Drama",5.1,1095,movie
tt2181867,movie,2012,"Comedy,Romance",6.6,1652,movie
tt21818782,movie,2025,"Action,Thriller",6,28141,movie
tt21818816,movie,2022,"Biography,Documentary,News",8.5,2693,movie
tt2181889,movie,2014,"Horror,Mystery,Thriller",4.3,1137,movie
tt21818968,movie,2022,Comedy,2.6,1445,movie
tt21819228,movie,2022,Documentary,7.7,18810,movie
tt21819250,movie,2022,"Biography,Documentary",7.3,6620,movie
tt21819258,movie,2023,"Comedy,Music",6.6,1000,movie
tt2181931,movie,2012,"Comedy,Drama,Family",7.8,43380,movie
tt2181959,movie,2012,"Adventure,Biography,Drama",5.9,3297,movie
tt21819994,movie,2023,"Action,Crime,Drama",5.9,3574,movie
tt2182001,movie,2013,"Biography,Drama,Sport",7.4,6515,movie
tt2182019,movie,2012,"Drama,Horror,Mystery",5.5,3082,movie
tt2182121,movie,2013,"Drama,Mystery,Thriller",5.6,4540,movie
tt21822078,tvSeries,2022,"Adventure,Game-Show,Mystery",7.5,5455,series
tt2182209,movie,2012,Drama,6.2,1014,movie
tt2182229,tvSeries,2012,"Comedy,Family,Romance",6.9,9104,series
tt2182237,movie,2012,Crime,6.2,1094,movie
tt2182239,movie,2012,"Crime,Thriller",6,1093,movie
tt2182256,movie,2014,"Comedy,Drama,Fantasy",5.7,11124,movie
tt21822590,tvSeries,2023,"Drama,Mystery,Thriller",7.2,7724,series
tt21823606,movie,2024,"Comedy,Drama",7,114289,movie
tt2182427,tvSeries,2012,Reality-TV,6.7,1896,series
tt21825858,movie,2023,Drama,6.9,4356,movie
tt21827042,tvSeries,2022,"Comedy,Drama,Romance",7.3,1383,series
tt21827144,movie,2022,"Drama,Romance",6.6,2062,movie
tt21828868,tvSeries,2022,"Action,Drama,Mystery",7.7,8851,series
tt2182972,movie,2014,"Drama,Music,Romance",5.8,10558,movie
tt2183014,movie,2023,"Drama,Romance",6.8,40691,movie
tt2183034,movie,2014,"Adventure,Family,Sci-Fi",5.7,20250,movie
tt21830836,movie,2024,"Drama,Horror,Thriller",5,4179,movie
tt21830902,movie,2024,"Comedy,Romance",6.1,31362,movie
tt2183152,tvMovie,2013,"Mystery,Thriller",6.1,2724,movie
tt21831910,tvSeries,2024,"Comedy,Drama,History",6.5,11378,series
tt21833376,movie,2023,"Action,Adventure,Drama",7.4,2507,movie
tt21833834,movie,2023,"Crime,Drama,Mystery",6.2,2324,movie
tt2183404,tvSeries,2013,Drama,8.3,28591,series
tt21835934,movie,2023,"Action,Drama",6.7,1248,movie
tt2183641,tvSeries,2012,"Crime,Drama,Mystery",8.1,23676,series
tt21836538,movie,2022,"Biography,Documentary,Sport",7.1,6398,movie
tt21836620,movie,2022,"Crime,Documentary",7.2,2555,movie
tt21837726,movie,2022,"Documentary,History,Sport",7.4,12116,movie
tt21839470,tvSeries,2022,Documentary,7.2,1163,series
tt2184065,tvSeries,2012,Comedy,7.2,7977,series
tt21840870,tvSeries,2022,"Game-Show,Reality-TV",6.7,1390,series
tt21841642,tvMovie,2022,"Comedy,Drama,Romance",6.3,1644,movie
tt2184186,tvSeries,2010,"Comedy,Game-Show,Sport",7.6,1768,series
tt2184227,movie,2012,Drama,6.3,1811,movie
tt2184233,movie,2017,"Drama,Romance,Sport",6.3,2932,movie
tt2184267,movie,2012,"Horror,Romance,Thriller",2,1250,movie
tt2184287,movie,2013,"Biography,Drama,Romance",5.6,4414,movie
tt21842982,movie,2022,Romance,8,1084,movie
tt2184331,movie,2012,"Drama,Romance",6.7,2011,movie
tt2184339,movie,2013,"Horror,Sci-Fi,Thriller",5.8,254685,movie
tt2184390,movie,2022,"Drama,Horror,Mystery",4.3,1163,movie
tt21844614,tvSeries,2023,"Animation,Comedy,Romance",7.1,1144,series
tt21844644,tvSeries,2023,"Adventure,Animation,Comedy",6.8,1347,series
tt21848358,movie,2022,"Drama,Thriller",7.1,6952,movie
tt2184980,tvSeries,2013,"Drama,Sci-Fi",6.8,3297,series
tt2185022,movie,2011,"Comedy,Drama,Fantasy",7.7,8118,movie
tt2185037,tvSeries,2010,"Comedy,Game-Show,Reality-TV",9.1,3967,series
tt2185220,tvSeries,2012,"Fantasy,Romance",7.8,1402,series
tt21853596,movie,2023,"Action,Thriller",4.6,2415,movie
tt21855708,tvMovie,2023,Comedy,3.7,1021,movie
tt21856734,tvSeries,2023,"Animation,Drama,Horror",6.1,4742,series
tt21856856,tvSeries,2023,"Action,History",6.2,2082,series
tt21860836,movie,2022,Documentary,7.3,2328,movie
tt2186101,tvMiniSeries,2012,"Crime,Drama,History",7.5,1109,series
tt21862626,movie,2022,"Horror,Sci-Fi",5,1815,movie
tt2186562,movie,2012,"Adventure,Comedy,Drama",5.6,1013,movie
tt2186669,movie,1998,"Drama,Thriller",3.9,1834,movie
tt2186712,movie,2016,"Drama,Romance",5.4,1065,movie
tt2186715,movie,2012,"Action,Crime,Mystery",6.6,5392,movie
tt2186731,movie,2012,"Action,Crime,Thriller",3.2,1179,movie
tt21867370,movie,2022,"Action,Comedy,Thriller",6.6,2494,movie
tt21867388,tvMiniSeries,2023,"Crime,Drama",7.5,2591,series
tt21867434,movie,2023,"Biography,Comedy,Drama",7.3,63140,movie
tt21867590,movie,2022,"Crime,Drama",7.2,1619,movie
tt21867596,tvMiniSeries,2022,"Crime,Documentary,Mystery",7,9191,series
tt2186766,movie,2013,"Family,Musical,Romance",5,1231,movie
tt2186781,movie,2013,"Drama,Music,Romance",7,2958,movie
tt2186783,movie,2013,"Action,Drama,War",4.9,2174,movie
tt2186812,movie,2013,"Comedy,Romance",6.3,12958,movie
tt2186819,movie,2012,"Action,Thriller",6.1,2335,movie
tt2186848,movie,2015,"Action,Crime,Drama",5.8,7176,movie
tt21869176,movie,2023,Drama,6.4,1418,movie
tt2186933,movie,2012,Comedy,6.6,4172,movie
tt21869784,movie,2022,Comedy,6,1422,movie
tt2187115,movie,2013,Drama,7.3,9080,movie
tt2187153,movie,2012,"Action,Crime,Musical",8.1,40479,movie
tt2187248,movie,2013,"Drama,Family",7.9,1187,movie
tt21873280,movie,2023,Drama,7.4,1123,movie
tt21874046,tvSeries,2023,"Crime,Drama,Romance",6,8294,series
tt21874396,tvSeries,2024,"Action,Horror,Sci-Fi",7.1,15674,series
tt2187444,movie,2014,"Horror,Thriller",3.9,2035,movie
tt21874760,movie,2022,"Comedy,Drama,Horror",6.7,11612,movie
tt21874900,tvSeries,2024,"Drama,History,Sport",7.4,9586,series
tt21875120,tvSeries,2023,"Documentary,Reality-TV,Sport",7,1362,series
tt21875178,movie,2025,Drama,7.4,1026,movie
tt21875462,tvSeries,2022,"Comedy,Drama,Romance",7.1,2451,series
tt2187850,tvSeries,2012,"Biography,Crime,Drama",8.4,6638,series
tt2187884,movie,2013,"Comedy,Drama,Fantasy",5.1,10310,movie
tt2187972,movie,2012,Romance,4.5,1118,movie
tt21881982,movie,2023,Comedy,6.1,1309,movie
tt2188249,tvSeries,2012,Drama,7.6,1153,series
tt21882650,tvSeries,2023,"Horror,Thriller",5.4,1307,series
tt2188655,movie,2013,"Comedy,Crime",5.8,2397,movie
tt2188671,tvSeries,2013,"Drama,Horror,Mystery",8.1,123180,series
tt2188717,movie,2012,Horror,4.5,2037,movie
tt2188733,movie,2012,Thriller,7.7,1087,movie
tt2188931,tvSeries,2014,"Action,Crime,Drama",7.1,4038,series
tt2189221,tvSeries,2013,"Action,Drama,Sci-Fi",7,45969,series
tt2189248,tvSeries,2008,"Animation,Comedy,Family",8.2,3627,series
tt2189461,tvSeries,2014,"Action,Adventure,Drama",7.9,82817,series
tt2189801,tvSeries,2012,"Adventure,Drama,Mystery",7.4,1165,series
tt2190367,movie,2012,"Drama,Thriller",7.1,9234,movie
tt2190467,movie,2015,Drama,5.8,2186,movie
tt2190483,movie,2012,Drama,7.2,1877,movie
tt21905744,movie,2024,"Horror,Thriller",4.6,6183,movie
tt21905940,movie,2022,Drama,6.8,1125,movie
tt21906206,movie,2022,"Comedy,Family,Romance",5.2,1650,movie
tt21906238,tvSeries,2024,Drama,7.9,15551,series
tt21906554,tvSeries,2025,"Action,Crime,Drama",6.6,5233,series
tt2190838,movie,2014,"Comedy,Horror,Musical",5.2,5311,movie
tt21908428,movie,2023,Romance,4.4,1030,movie
tt21908550,tvSeries,2022,"Crime,Drama,Mystery",7.9,5985,series
tt21908676,movie,2023,"Crime,Mystery,Thriller",5.3,4900,movie
tt21908802,tvSeries,2023,"Drama,Family",7.1,2842,series
tt21908892,movie,2022,"Drama,Romance",7.1,1166,movie
tt21908964,tvSeries,2024,Romance,6.1,8316,series
tt21909366,movie,2024,"Crime,Thriller",5.6,2336,movie
tt21909764,movie,2023,"Drama,Romance",6.1,39334,movie
tt21909844,movie,2023,"Biography,Drama,Music",6.1,2099,movie
tt2191082,movie,2013,"Drama,Romance",5.7,4682,movie
tt21911406,tvSeries,2023,Comedy,6.2,1306,series
tt2191148,tvSeries,2012,Drama,7.7,1265,series
tt2191332,movie,2012,Drama,7.1,2995,movie
tt21913634,movie,2023,"Horror,Thriller",4.2,1315,movie
tt2191394,movie,2012,"Comedy,Romance",7.1,2734,movie
tt2191400,movie,2013,"Biography,Drama",6.5,2446,movie
tt2191567,tvSeries,2012,Reality-TV,6.5,1162,series
tt21916016,tvSeries,2022,"Action,Crime,Drama",7.6,11624,series
tt2191613,tvSeries,2012,Drama,5.8,1133,series
tt21916206,movie,2022,"Crime,Drama,Mystery",3.6,1872,movie
tt2191671,tvSeries,2012,"Crime,Drama,Mystery",7.9,124554,series
tt2191701,movie,2013,Comedy,5.4,184950,movie
tt21917050,movie,2022,Crime,6.7,1518,movie
tt2191721,movie,2012,"Comedy,Musical,Romance",3.7,1267,movie
tt2191746,tvSeries,2012,"Comedy,Romance",7.2,2348,series
tt2191765,movie,2015,"Comedy,Drama,Romance",6.2,11108,movie
tt2191888,movie,2013,"Horror,Thriller",5.7,4526,movie
tt2191991,tvSeries,2011,"Comedy,Game-Show",7.8,2684,series
tt2192016,movie,2014,"Biography,Drama",7.4,6784,movie
tt2192477,tvSeries,2012,"Adventure,Comedy,Crime",6.8,2120,series
tt2192582,movie,2012,"Comedy,Drama,Mystery",6.9,2018,movie
tt21926684,movie,2023,Action,6.2,1340,movie
tt21927594,movie,2023,"Biography,Drama,Music",7.1,4061,movie
tt21927720,tvSeries,2023,"Action,Adventure,Animation",7.4,2982,series
tt2192888,movie,2012,"Comedy,Family",4.3,2370,movie
tt21929356,movie,2022,Documentary,7,4538,movie
tt21929398,tvSeries,2023,"Animation,Comedy,Fantasy",6.8,1386,series
tt21929748,movie,2023,"Documentary,Sport",7.2,1600,movie
tt2193021,tvSeries,2012,"Action,Adventure,Crime",7.5,456925,series
tt2193041,tvSeries,2012,"Drama,Horror,Romance",7,38899,series
tt2193053,tvSeries,2013,"Drama,Horror,Mystery",6.1,4634,series
tt2193185,tvMovie,2013,"Action,Sci-Fi,Thriller",5.9,1686,movie
tt2193215,movie,2013,"Action,Adventure,Crime",5.4,108568,movie
tt2193265,movie,2013,"Action,Adventure,Comedy",4.9,14430,movie
tt21932820,movie,2022,Thriller,7.4,2064,movie
tt21933110,movie,2022,Horror,5.1,7601,movie
tt2193364,movie,2013,"Drama,Sport",7.3,4628,movie
tt2193418,movie,2013,"Action,Horror",4.5,8378,movie
tt2193456,tvMovie,2013,"Comedy,Romance",5.7,1636,movie
tt21935200,movie,2024,"Action,Crime,Thriller",6.4,3022,movie
tt21935486,movie,2023,"Drama,Thriller",6.4,1652,movie
tt21935972,tvSeries,2022,"Drama,Thriller",7.1,8452,series
tt21940010,movie,2023,"Biography,Drama",7.3,25111,movie
tt21942560,tvSeries,2023,"Crime,Thriller",6.8,3189,series
tt21942598,movie,2024,"Action,Adventure,Comedy",6.3,13095,movie
tt21942866,movie,2023,"Comedy,Drama,Fantasy",6.8,89104,movie
tt2194326,tvMiniSeries,2013,"Documentary,Music",8.2,2958,series
tt2194499,movie,2013,"Comedy,Drama,Fantasy",7.8,420275,movie
tt2194599,movie,2013,Comedy,5.3,4389,movie
tt21946032,tvMiniSeries,2022,"Biography,Crime,Documentary",7.3,11113,series
tt21946058,movie,2023,"Action,Crime,Thriller",5.3,2793,movie
tt2194724,movie,2012,"Animation,Fantasy,Mystery",7.9,1874,movie
tt2194826,movie,2014,Thriller,5.9,2667,movie
tt21950462,movie,2023,"Mystery,Thriller",5.3,1399,movie
tt21950514,tvMovie,2022,"Comedy,Drama,Romance",5.2,1686,movie
tt2195490,movie,2012,"Crime,Drama,Mystery",6.5,2004,movie
tt21955196,movie,2024,"Drama,Thriller",5.7,2318,movie
tt21955290,tvSeries,2023,"Crime,Drama,Thriller",7.3,4941,series
tt2195548,movie,2013,"Comedy,Drama",6.3,21268,movie
tt21955520,movie,2025,"Horror,Mystery,Thriller",4.8,3838,movie
tt2195566,movie,2013,"Documentary,History,News",7.6,1337,movie
tt21955940,tvMiniSeries,2022,"Crime,Drama,Mystery",6.4,2168,series
tt21957774,movie,2024,"Comedy,Fantasy,Romance",5.2,22288,movie
tt21958136,movie,2024,Thriller,6.1,5528,movie
tt21959422,movie,2022,"Documentary,History,War",7.3,1156,movie
tt2196017,movie,2013,Drama,6.8,2606,movie
tt2196053,movie,2017,"Drama,Musical,Romance",6,1763,movie
tt2196254,movie,2012,"Comedy,Romance",7.5,3040,movie
tt21962590,tvSeries,2024,"Drama,Horror,Mystery",6.5,2864,series
tt21963650,tvMiniSeries,2022,"Crime,Mystery,Thriller",7.3,1670,series
tt21964626,tvSeries,2022,"Crime,Drama,Mystery",7,4197,series
tt21965874,movie,2024,Drama,6.8,4261,movie
tt2196757,tvSeries,2012,"Animation,Comedy,Romance",7,1929,series
tt21967916,movie,2024,"Drama,Horror,Mystery",4.7,1108,movie
tt21969174,tvMovie,2022,"Crime,Drama,Mystery",6.6,1015,movie
tt2197128,movie,2013,"Comedy,Drama",5.9,1746,movie
tt21975100,tvSeries,2023,"Crime,Drama,Mystery",5.5,1795,series
tt21975436,tvSeries,2024,"Action,Adventure,Animation",8.2,26282,series
tt21975478,tvSeries,2024,"Animation,Comedy,Drama",7.1,1576,series
tt21977546,movie,2022,"Comedy,Drama,Mystery",4.1,1300,movie
tt2197797,tvSeries,2012,"Drama,Fantasy,Horror",6.8,18663,series
tt2197936,movie,2020,"Drama,War",6.6,4501,movie
tt21979910,movie,2023,"Drama,Thriller",6.4,11704,movie
tt2198161,movie,2013,"Comedy,Drama",7.5,7847,movie
tt2198235,movie,2013,"Action,Crime,Drama",6.6,1561,movie
tt2198241,movie,2014,"Action,Adventure,Crime",4.7,3137,movie
tt2198333,tvSeries,2012,Documentary,6.7,1022,series
tt21983580,movie,2022,Thriller,7.7,2112,movie
tt21983758,movie,2022,"Drama,Thriller",6.3,14387,movie
tt21986198,movie,2023,"Comedy,Drama,Fantasy",5.7,1065,movie
tt21987088,tvSeries,2023,"Crime,Mystery,Thriller",8.2,4996,series
tt21988182,movie,2023,"Sci-Fi,Thriller",5.5,4193,movie
tt21989120,movie,2023,"Action,Drama,Romance",6.5,3758,movie
tt2198956,movie,2013,"Drama,Thriller",6.3,4507,movie
tt21991254,tvMiniSeries,2022,"Animation,Comedy,Drama",7.6,4315,series
tt21991654,movie,2023,"Action,Thriller",5.5,13245,movie
tt2199251,movie,2014,"Comedy,Romance",3.8,2465,movie
tt21993130,tvSeries,2024,"Biography,Comedy,Music",7.4,2894,series
tt2199436,movie,2014,Drama,7.3,1031,movie
tt2199448,movie,2014,"Drama,Sport",6.8,1166,movie
tt21994906,movie,2022,"Comedy,Romance",6.4,11103,movie
tt2199543,movie,2014,"Drama,Romance",6.3,3552,movie
tt2199571,movie,2015,"Action,Crime,Thriller",6.6,118775,movie
tt2199618,tvMiniSeries,2013,Drama,7.1,1906,series
tt21996838,movie,2022,Documentary,6.6,1469,movie
tt2199711,movie,2013,"Action,Thriller",7.9,41999,movie
tt21997328,movie,2023,"Biography,Drama",5.7,1161,movie
tt21998526,movie,2022,Drama,6.6,10819,movie
tt22000548,movie,2024,Drama,6.9,1147,movie
tt22000754,movie,2022,"Comedy,Crime,Thriller",6.9,2070,movie
tt22001304,movie,2023,"Action,Crime,Thriller",6.6,3162,movie
tt22001978,movie,2025,"Comedy,Romance",6.3,2327,movie
tt22002370,tvSeries,2022,"Crime,Fantasy,Horror",6.5,2449,series
tt22003362,tvSeries,2023,Reality-TV,7.2,1427,series
tt22004344,movie,2024,"Comedy,Drama",7,14776,movie
tt22006348,movie,2022,"Comedy,Drama,Romance",6.8,1061,movie
tt22008216,tvSeries,2023,"Comedy,Drama",6.3,1116,series
tt2200908,movie,2011,Drama,7.1,1531,movie
tt22010428,movie,2022,"Documentary,Music",8.5,6489,movie
tt22010560,tvMiniSeries,2022,Documentary,7.3,4748,series
tt22010586,movie,2022,"Crime,Documentary",6.4,3851,movie
tt2201211,movie,2018,"Comedy,Drama,Family",6.7,1699,movie
tt2201221,movie,2013,"Comedy,Drama",4.5,3951,movie
tt2201227,tvMiniSeries,2021,"Comedy,Crime,Drama",6.9,41279,series
tt2201251,movie,2013,"Comedy,Sport",5.1,2244,movie
tt2201261,movie,2022,"Drama,Music,Romance",5.6,2108,movie
tt22012992,tvSeries,2024,"Action,Drama,Thriller",7.1,8597,series
tt22014226,tvSeries,2023,"Action,Comedy,Drama",8.1,56479,series
tt2201532,movie,2015,"Action,Adventure,Comedy",4.2,1260,movie
tt2201548,movie,2013,"Drama,Romance",4.8,5723,movie
tt22015480,tvSeries,2024,"Action,Crime",7,1296,series
tt22015488,tvSeries,2022,"Action,Drama",7.3,1296,series
tt22015782,tvSeries,2023,"Crime,Thriller",6.5,3640,series
tt22016156,movie,2023,"Action,Drama,Thriller",5.3,10963,movie
tt22017206,tvSeries,2023,"Animation,Comedy,Drama",6.7,1611,series
tt2202086,movie,2015,"Action,Crime,Thriller",5.8,1560,movie
tt22022452,movie,2024,"Adventure,Animation,Comedy",7.5,232074,movie
tt22022784,movie,2024,"Comedy,Drama,War",6.5,3258,movie
