tconst,titleType,type,startYear,genres,genre_family,averageRating,numVotes
tt4083850,movie,movie,2015,"Adventure,Family",Escapist,6.6,1836
tt4084056,movie,movie,2015,"Comedy,Drama,Romance",Gemixt,6.8,3646
tt4084744,movie,movie,2015,"Action,Biography,Drama",Gemixt,7,14850
tt4085084,movie,movie,2015,"Drama,Thriller",Heavy,6.2,6939
tt4085238,movie,movie,2015,"Drama,Horror,Mystery",Heavy,5.2,2700
tt4085502,movie,movie,2015,"Drama,Romance,Sci-Fi",Gemixt,6.8,1214
tt4085584,tvSeries,series,2016,"Action,Comedy,Crime",Gemixt,5.6,4038
tt4085944,movie,movie,2015,Comedy,Escapist,5.7,4571
tt4086018,movie,movie,2018,"Adventure,Animation,Comedy",Escapist,5.6,4167
tt4086032,movie,movie,2015,"Horror,Sci-Fi,Thriller",Heavy,5.1,3194
tt4087032,tvSeries,series,2012,"Comedy,Family,Talk-Show",Escapist,8.7,2467
tt4087850,movie,movie,2015,"Comedy,Horror",Escapist,6,1054
tt4087916,tvMovie,movie,2014,"Comedy,Family,Romance",Escapist,6.3,1677
tt4088268,movie,movie,2016,"Crime,Drama,Mystery",Heavy,7,24209
tt4088328,movie,movie,2014,Drama,Heavy,7.7,2071
tt4088588,movie,movie,2015,"Comedy,Drama",Gemixt,7.8,4705
tt4093680,movie,movie,2015,Drama,Heavy,6.7,1841
tt4093826,tvSeries,series,2017,"Crime,Drama,Horror",Heavy,8.5,85519
tt4094300,tvSeries,series,2015,"Comedy,Musical",Escapist,7.9,23814
tt4094724,movie,movie,2016,"Action,Horror,Sci-Fi",Escapist,6,116608
tt4096750,movie,movie,2016,"Drama,Horror,Thriller",Heavy,3.7,1119
tt4096810,movie,movie,2015,"Family,Horror,Mystery",Escapist,4.7,2747
tt4097612,movie,movie,2015,"Drama,Romance",Gemixt,6.4,2934
tt4097826,movie,movie,2013,"Drama,Fantasy,Romance",Gemixt,6.2,1353
tt4102722,movie,movie,2017,"Action,Comedy,Horror",Escapist,5.4,3024
tt4103404,movie,movie,2014,"Biography,Documentary",Heavy,6.7,1283
tt4103470,movie,movie,2018,"Drama,Romance",Gemixt,5.7,1081
tt4103686,movie,movie,2013,Documentary,Heavy,6.4,1566
tt4103724,movie,movie,2018,"Comedy,Drama,Music",Gemixt,6.6,24080
tt4104022,movie,movie,2015,"Comedy,Romance",Escapist,6.8,11435
tt4104054,movie,movie,2016,"Comedy,War",Escapist,5.2,8780
tt4105584,movie,movie,2017,"Adventure,Animation,Comedy",Escapist,4.2,1700
tt4105970,movie,movie,2015,"Drama,Horror,Mystery",Heavy,5.8,9421
tt4106306,movie,movie,2015,"Drama,Romance",Gemixt,5.8,2500
tt4106376,movie,movie,2017,"Action,Adventure,Crime",Gemixt,5.5,12314
tt4106514,movie,movie,2020,"Crime,Drama,Mystery",Heavy,5.8,17954
tt4107858,movie,movie,2015,"Action,Comedy,Drama",Gemixt,5.8,11408
tt4108134,tvMiniSeries,series,2015,"Crime,Drama,Mystery",Heavy,7.4,10748
tt4108894,movie,movie,2014,"Drama,Romance",Gemixt,7.1,2871
tt4109242,movie,movie,2021,"Horror,Thriller",Heavy,5.7,4096
tt4110388,movie,movie,2018,"Action,Comedy,Sci-Fi",Escapist,5.4,4426
tt4110568,movie,movie,2015,"Comedy,Drama,Romance",Gemixt,7,21372
tt4110972,movie,movie,2014,"Comedy,Romance",Escapist,7.5,2634
tt4112334,movie,movie,2014,"Comedy,Romance",Escapist,5.2,1131
tt4113114,tvMovie,movie,2015,Thriller,Heavy,4.9,1832
tt4113712,tvMiniSeries,series,2014,"Action,Sci-Fi",Escapist,7,1580
tt4113846,movie,movie,2016,"Drama,Horror,Mystery",Heavy,5.4,1967
tt4114456,movie,movie,2015,"Drama,Romance",Gemixt,6.5,1096
tt4114744,movie,movie,2014,"Drama,Music,Romance",Gemixt,7.5,18367
tt4114762,movie,movie,2015,Drama,Heavy,3.7,3690
tt4115752,movie,movie,2014,Thriller,Heavy,8.2,4284
tt4116030,tvMovie,movie,2015,"Drama,Romance",Gemixt,6.3,4284
tt4116046,tvSeries,series,2014,"Crime,Documentary",Heavy,8.4,1208
tt4116116,movie,movie,2015,Comedy,Escapist,6.9,1009
tt4116284,movie,movie,2017,"Action,Adventure,Animation",Escapist,7.3,186600
tt4118466,tvSeries,series,2016,"Crime,Drama,Sci-Fi",Heavy,7.2,5822
tt4118584,tvSeries,series,2016,"Action,Crime,Drama",Gemixt,7,11475
tt4118606,movie,movie,2016,"Fantasy,Horror,Mystery",Escapist,4.3,4145
tt4118932,movie,movie,2016,"Crime,Sci-Fi,Thriller",Heavy,6.4,2672
tt4119030,movie,movie,2014,"Drama,History,Romance",Gemixt,5.8,1234
tt4119278,movie,movie,2015,"Comedy,Drama,Romance",Gemixt,4.9,7025
tt4119590,movie,movie,2015,Romance,Escapist,7,1214
tt4120176,movie,movie,2016,Drama,Heavy,6.9,15229
tt4120210,movie,movie,2015,"Drama,Fantasy",Gemixt,6.1,2411
tt4121610,movie,movie,2017,"Comedy,Drama",Gemixt,7,1275
tt4122068,tvSeries,series,2015,"Drama,Sci-Fi",Heavy,7.9,45077
tt4122118,tvMovie,movie,2015,Drama,Heavy,6.4,1478
tt4123430,movie,movie,2018,"Adventure,Family,Fantasy",Escapist,6.5,325054
tt4123432,movie,movie,2022,"Adventure,Fantasy",Escapist,6.2,187024
tt4123650,movie,movie,2018,"Action,Sci-Fi,Thriller",Gemixt,4.3,1707
tt4123886,movie,movie,2013,"Action,Thriller",Gemixt,6.8,1089
tt4124758,tvSeries,series,2018,"Crime,Drama,Mystery",Heavy,6.7,9247
tt4125300,movie,movie,2015,"Animation,Comedy,Crime",Gemixt,7.1,2576
tt4126304,movie,movie,2015,Documentary,Heavy,7.3,19072
tt4126312,movie,movie,2015,"Crime,Documentary",Heavy,7.2,2033
tt4126394,movie,movie,2015,"Horror,Thriller",Heavy,5.5,3506
tt4126434,movie,movie,2016,"Comedy,Drama,Romance",Gemixt,6.1,1466
tt4126438,movie,movie,2015,"Drama,Thriller",Heavy,6.1,11534
tt4126476,movie,movie,2019,"Drama,Romance",Gemixt,5.3,73329
tt4126568,movie,movie,2017,"Adventure,Drama,Horror",Gemixt,4.2,5516
tt4126694,movie,movie,2016,"Drama,Romance",Gemixt,5.7,2181
tt4127260,tvSeries,series,2014,"Comedy,Fantasy,Short",Escapist,8.2,3671
tt4128102,tvMovie,movie,2014,"Documentary,History",Heavy,6.9,1308
tt4129004,tvSeries,series,2016,"Comedy,Family,Musical",Escapist,4.7,2846
tt4129428,movie,movie,2017,"Adventure,Comedy,Musical",Escapist,6.4,13063
tt4129870,movie,movie,2016,"Crime,Drama",Heavy,5.7,12282
tt4129876,movie,movie,2014,"Comedy,Crime",Gemixt,6.9,2679
tt4130418,tvSeries,series,2016,"Documentary,Music",Heavy,8.4,6659
tt4130484,movie,movie,2019,"Documentary,Horror,Mystery",Heavy,4.8,6852
tt4131496,movie,movie,2018,"Drama,Mystery,Thriller",Heavy,5.9,22180
tt4131686,movie,movie,2015,"Adventure,Biography,Documentary",Gemixt,7.8,3467
tt4131800,movie,movie,2017,"Adventure,Animation,Comedy",Escapist,6.1,8692
tt4131818,tvSeries,series,2019,"Drama,History,Sci-Fi",Heavy,7.3,10208
tt4132514,tvSeries,series,2014,"Biography,Drama,History",Heavy,7.6,1420
tt4132692,tvSeries,series,2015,"Drama,Mystery,Sci-Fi",Heavy,6,10766
tt4135076,movie,movie,2016,"Drama,Sport",Heavy,6.5,1202
tt4135218,tvMovie,movie,2015,"Crime,Drama,Mystery",Heavy,6.7,8113
tt4135844,movie,movie,2015,Drama,Heavy,7.1,3390
tt4136056,movie,movie,2014,"Biography,Crime,Documentary",Heavy,7.6,6566
tt4136084,movie,movie,2016,"Biography,Comedy,Drama",Gemixt,6.8,61476
tt4136094,movie,movie,2002,"Drama,Romance",Gemixt,4.8,1847
tt4136456,movie,movie,2021,"Action,Drama,Thriller",Gemixt,5,10428
tt4136774,tvSeries,series,2015,"Adventure,Comedy,Fantasy",Escapist,8.2,5942
tt4136828,movie,movie,2018,Family,Escapist,4.1,1031
tt4137324,movie,movie,2014,"Biography,Documentary",Heavy,6.9,1017
tt4137596,tvMovie,movie,2015,Drama,Heavy,6.3,1382
tt4137902,movie,movie,2015,"Documentary,Drama,Sport",Heavy,7.3,1359
tt4137924,tvMovie,movie,2015,"Animation,Family",Escapist,6.5,1297
tt4139124,movie,movie,2016,"Action,Comedy,Crime",Gemixt,6.2,54279
tt4139588,movie,movie,2019,"Action,Crime,Thriller",Gemixt,6.3,104587
tt4139928,movie,movie,2022,"Action,Drama,Fantasy",Gemixt,8.5,11472
tt4141368,movie,movie,2015,"Drama,Horror,Mystery",Heavy,3,3204
tt4142022,movie,movie,2015,Comedy,Escapist,6.1,2904
tt4142394,movie,movie,2019,"Action,Drama,Thriller",Gemixt,3.6,1278
tt4143270,tvMovie,movie,2016,"Crime,Drama,Mystery",Heavy,6.8,1240
tt4143508,movie,movie,2017,"Biography,Documentary,Music",Heavy,8.2,2103
tt4144190,movie,movie,2016,"Comedy,Drama",Gemixt,5.9,11625
tt4144332,movie,movie,2017,"Comedy,Crime,Drama",Gemixt,6,2154
tt4144350,movie,movie,2017,"Horror,Mystery,Sci-Fi",NA,5,6816
tt4144504,movie,movie,2015,"Adventure,Biography,Documentary",Gemixt,7.5,1334
tt4144890,tvSeries,series,2016,Drama,Heavy,7.4,1427
tt4145054,tvSeries,series,2016,"Action,Drama,Fantasy",Gemixt,6.5,75086
tt4145178,movie,movie,2015,"Biography,Documentary",Heavy,8.1,8109
tt4145304,movie,movie,2015,"Comedy,Drama",Gemixt,5.8,3286
tt4145350,movie,movie,2015,Horror,NA,3,1086
tt4145384,tvSeries,series,2015,"Comedy,Horror,Mystery",Escapist,7.1,49684
tt4145760,tvMiniSeries,series,2015,"Biography,Crime,Drama",Heavy,6.9,4641
tt4146128,tvMiniSeries,series,2015,"Drama,Sci-Fi,Thriller",Heavy,6.8,13858
tt4146410,tvMovie,movie,2015,"Comedy,Romance",Escapist,5.6,1492
tt4146622,movie,movie,2016,"Action,Crime,Thriller",Gemixt,4.7,3707
tt4146664,tvMiniSeries,series,2015,Drama,Heavy,7.4,1488
tt4147210,movie,movie,2015,"Horror,Thriller",Heavy,5.1,3678
tt4147780,tvSeries,series,2015,"Drama,Fantasy,Horror",Gemixt,5.1,1893
tt4148400,movie,movie,2014,"Drama,History",Heavy,7.5,4182
tt4148744,tvSeries,series,2015,"Action,Adventure,Animation",Escapist,5.3,1890
tt4149732,movie,movie,2015,"Comedy,Horror,Thriller",Gemixt,5.7,1940
tt4150494,movie,movie,2015,Drama,Heavy,6.5,1984
tt4150832,tvSeries,series,2014,"Biography,Documentary",Heavy,7.9,1349
tt4150884,tvMiniSeries,series,2014,Documentary,Heavy,9,2438
tt4151192,movie,movie,2015,"Action,Thriller",Gemixt,4.2,3316
tt4151288,tvMiniSeries,series,2013,"Mystery,Short",NA,8.4,4646
tt4153324,movie,movie,2015,"Crime,Drama",Heavy,7,1873
tt4153828,movie,movie,2019,"Adventure,Animation,Comedy",Escapist,5.4,1268
tt4154664,movie,movie,2019,"Action,Adventure,Sci-Fi",Escapist,6.7,643951
tt4154756,movie,movie,2018,"Action,Adventure,Sci-Fi",Escapist,8.4,1320544
tt4154796,movie,movie,2019,"Action,Adventure,Sci-Fi",Escapist,8.4,1390100
tt4154858,tvSeries,series,2017,"Action,Adventure,Sci-Fi",Escapist,4.9,30370
tt4154916,movie,movie,2018,"Action,Drama,Sci-Fi",Gemixt,5.5,44350
tt4155534,movie,movie,2017,"Adventure,Animation,Comedy",Escapist,5.8,4352
tt4156508,tvSeries,series,2014,"Comedy,Crime,Drama",Gemixt,7.6,1157
tt4156586,tvSeries,series,2014,"Comedy,Romance",Escapist,8.6,26985
tt4156700,movie,movie,2014,Comedy,Escapist,4,1335
tt4156972,movie,movie,2016,"Comedy,Musical",Escapist,5.9,2914
tt4157220,movie,movie,2014,"Biography,Documentary,History",Heavy,7.1,4732
tt4157728,movie,movie,2019,"Fantasy,Mystery,Sci-Fi",Escapist,4.8,10468
tt4158096,movie,movie,2016,"Action,Comedy,Crime",Gemixt,6.3,52658
tt4158110,tvSeries,series,2015,"Crime,Drama,Thriller",Heavy,8.5,452061
tt4158594,movie,movie,2017,"Adventure,Horror,Thriller",Gemixt,5.1,4331
tt4158624,movie,movie,2015,Drama,Heavy,6,7233
tt4158834,movie,movie,2015,"Biography,Drama,Fantasy",Gemixt,6.3,2154
tt4158876,movie,movie,2016,"Comedy,Drama",Gemixt,6.8,12927
tt4159076,tvSeries,series,2015,"Adventure,Drama,Mystery",Gemixt,7.5,47315
tt4159182,movie,movie,2015,"Crime,Drama,Mystery",Heavy,5.5,3160
tt4159212,tvMovie,movie,2014,"Comedy,Drama,Romance",Gemixt,6.5,2505
tt4160132,tvMovie,movie,2014,"Family,Fantasy,Romance",Escapist,6.8,1457
tt4160706,movie,movie,2016,"Drama,Thriller",Heavy,4.5,1104
tt4160708,movie,movie,2016,"Crime,Horror,Thriller",Heavy,7.1,322727
tt4160726,movie,movie,2015,"Biography,Drama,Family",Gemixt,6.5,1438
tt4160920,tvSeries,series,2015,Comedy,Escapist,3.3,1565
tt4161438,movie,movie,2016,"Documentary,Fantasy,Horror",Gemixt,6.5,1472
tt4161564,movie,movie,2016,"Comedy,Drama,Romance",Gemixt,6.2,1164
tt4161932,movie,movie,2015,Drama,Heavy,6.5,1480
tt4161962,movie,movie,2015,"Comedy,Romance",Escapist,5.2,2989
tt4162128,tvMiniSeries,series,2014,"Documentary,Family",Gemixt,8.6,1561
tt4162900,tvSeries,series,2014,"Comedy,Drama",Gemixt,7.8,1043
tt4163020,movie,movie,2015,"Adventure,Comedy,Fantasy",Escapist,5.5,15112
tt4163224,movie,movie,2015,"Crime,Horror,Mystery",Heavy,4,5103
tt4163264,movie,movie,2015,"Comedy,Drama,Romance",Gemixt,6.3,6106
tt4163486,tvSeries,series,2013,"Action,Adventure,Animation",Escapist,8.1,4374
tt4163644,movie,movie,2015,"Comedy,Drama",Gemixt,6.5,1760
tt4163668,tvMovie,movie,2015,"Drama,History",Heavy,6.5,5177
tt4164468,movie,movie,2011,"Action,Drama,History",Gemixt,7.6,1971
tt4167720,movie,movie,2015,"Horror,Thriller",Heavy,5,3613
tt4168188,movie,movie,2014,"Animation,History",Escapist,7.7,8047
tt4168502,movie,movie,2015,Drama,Heavy,6.2,1176
tt4168956,tvSeries,series,2016,"Action,Adventure,Comedy",Escapist,7.3,8376
tt4169146,movie,movie,2019,"Comedy,Drama",Gemixt,6.7,2296
tt4169250,movie,movie,2016,"Biography,Drama,Sport",Heavy,8,73365
tt4170344,movie,movie,2016,"Documentary,Drama,History",Heavy,7.3,2019
tt4170436,movie,movie,2014,"Comedy,Drama,Romance",Gemixt,7.3,1255
tt4171176,tvSeries,series,2014,"Action,Drama,Sport",Gemixt,8.8,1706
tt4172042,movie,movie,2015,"Comedy,Romance",Escapist,5.8,1201
tt4172146,movie,movie,2016,"Comedy,Drama,Romance",Gemixt,5.5,1333
tt4172402,movie,movie,2015,"Drama,Horror",Heavy,2.8,4470
tt4172430,movie,movie,2016,"Action,Drama,History",Gemixt,7.3,174594
tt4173170,movie,movie,2017,"Drama,History",Heavy,7,2842
tt4173478,movie,movie,2015,"Drama,Fantasy,Romance",Gemixt,6.3,2138
tt4173494,movie,movie,2015,"Comedy,Drama,Musical",Gemixt,6.8,1346
tt4175888,movie,movie,2015,"Horror,Thriller",Heavy,3.5,2217
tt4176326,movie,movie,2014,"Documentary,Sport",Heavy,6.4,1863
tt4176340,tvMovie,movie,2001,"Action,Adventure,Animation",Escapist,8.6,3034
tt4176370,tvSeries,series,2015,"Action,Adventure,Animation",Escapist,7.2,3802
tt4176556,movie,movie,2015,"Comedy,Drama,Romance",Gemixt,5.9,2275
tt4176604,movie,movie,2014,Drama,Heavy,6.9,1303
tt4176776,movie,movie,2015,"Action,Comedy",Escapist,6.4,2230
tt4176826,movie,movie,2015,"Comedy,Drama,Fantasy",Gemixt,7,52664
tt4177742,tvMovie,movie,2014,"Comedy,Drama,Family",Gemixt,6.4,2242
tt4177856,movie,movie,2018,"Animation,Comedy,Family",Escapist,5,1385
tt4178092,movie,movie,2015,"Drama,Mystery,Thriller",Heavy,7,181710
tt4178986,movie,movie,2014,"Drama,Romance",Gemixt,6.5,4374
tt4179452,tvSeries,series,2015,"Action,Drama,History",Gemixt,8.5,181856
tt4180032,tvMovie,movie,2014,"Comedy,Drama,Romance",Gemixt,6.2,6728
tt4180556,movie,movie,2018,"Drama,Mystery,Romance",Gemixt,4.7,1212
tt4180560,movie,movie,2019,Comedy,Escapist,6.1,13185
tt4180576,movie,movie,2015,"Drama,Horror",Heavy,5.4,2716
tt4181052,movie,movie,2016,Comedy,Escapist,5.9,27184
tt4181158,movie,movie,2022,"Comedy,Drama,Romance",Gemixt,5.2,4876
tt4181172,tvSeries,series,2016,"Action,Drama",Gemixt,7.5,44230
tt4181268,tvMiniSeries,series,2015,"Comedy,Musical,Talk-Show",Escapist,6.2,1282
tt4181782,movie,movie,2017,"Horror,Mystery,Thriller",Heavy,5.1,9930
tt4182272,tvSeries,series,2014,"Comedy,Short",Escapist,7.5,1937
tt4183692,movie,movie,2015,"Biography,Drama,History",Heavy,6.5,8218
tt4184252,tvMovie,movie,2015,"Drama,History,Romance",Gemixt,6.5,3012
tt4184878,movie,movie,2015,"Adventure,Comedy,Fantasy",Escapist,3.3,7020
tt4185152,tvMovie,movie,2015,"Comedy,Drama,Romance",Gemixt,6,1190
tt4185370,movie,movie,2017,Thriller,Heavy,5.1,1302
tt4185566,movie,movie,2016,"Comedy,Horror",Escapist,5.5,1178
tt4185572,movie,movie,2015,Documentary,Heavy,7.4,6597
tt4185862,movie,movie,2015,Horror,NA,5.3,1047
tt4186118,movie,movie,2014,"Action,Adventure,Drama",Gemixt,7.7,3205
tt4187590,movie,movie,2015,"Action,Drama,History",Gemixt,6.4,1792
tt4188202,movie,movie,2015,"Biography,Documentary,History",Heavy,7.2,2054
tt4188436,movie,movie,2015,"Crime,Drama",Heavy,5.3,1348
tt4189022,tvSeries,series,2015,"Action,Comedy,Horror",Escapist,8.4,83589
tt4189442,movie,movie,2014,Comedy,Escapist,4.7,7089
tt4189492,tvSeries,series,2015,"Comedy,Fantasy,Romance",Escapist,7.8,11516
tt4189494,movie,movie,2016,"Comedy,Drama,Music",Gemixt,5.5,3414
tt4189570,tvSeries,series,2014,"Crime,Documentary",Heavy,8,1578
tt4190530,movie,movie,2016,"Action,Drama,History",Gemixt,7.2,57717
tt4191054,movie,movie,2015,"Adventure,Animation,Comedy",Escapist,5.8,13205
tt4191580,movie,movie,2016,"Comedy,Horror",Escapist,4.8,38359
tt4191600,tvSeries,series,2009,"Comedy,Family",Escapist,8.4,1266
tt4191702,movie,movie,2016,"Drama,Thriller",Heavy,6.1,6802
tt4192656,movie,movie,2015,Romance,Escapist,7.1,1983
tt4192740,movie,movie,2015,"Comedy,Drama",Gemixt,7.4,15067
tt4192782,tvSeries,series,2015,"Drama,Horror,Sci-Fi",Heavy,7.2,22649
tt4192812,tvSeries,series,2015,"Crime,Drama,Mystery",Heavy,8.4,35799
tt4192998,tvSeries,series,2015,"Drama,Thriller",Heavy,7.6,10188
tt4193072,movie,movie,2019,Comedy,Escapist,6,5322
tt4193394,movie,movie,2016,"Drama,Romance",Gemixt,6.7,12920
tt4193400,movie,movie,2015,"Biography,Drama,Thriller",Heavy,7.1,6327
tt4194558,movie,movie,2020,Thriller,Heavy,3.8,1184
tt4194974,movie,movie,2022,"Crime,Mystery,Thriller",Heavy,5.2,1548
tt4195264,tvSeries,series,2015,"Comedy,Drama,Family",Gemixt,8.4,3770
tt4195278,movie,movie,2015,"Comedy,Fantasy,Romance",Escapist,7.3,17224
tt4195368,movie,movie,2015,"Comedy,Drama",Gemixt,7.3,4417
tt4196450,movie,movie,2016,"Biography,Drama,History",Heavy,6.5,22450
tt4196566,movie,movie,2024,"Drama,Horror,Mystery",Heavy,5.1,23926
tt4196776,movie,movie,2016,"Action,Thriller",Gemixt,6.6,252702
tt4196832,movie,movie,2016,Comedy,Escapist,5,2135
tt4196848,movie,movie,2016,"Comedy,Drama",Gemixt,7.6,32930
tt4197508,tvSeries,series,2015,Comedy,Escapist,7.4,4655
tt4197642,movie,movie,2016,"Comedy,Drama,Romance",Gemixt,7,2485
tt4199898,movie,movie,2019,"Adventure,Animation,Comedy",Escapist,4.9,5095
tt4200442,tvMovie,movie,2015,"Crime,Drama,Mystery",Heavy,6.6,2847
tt4201004,movie,movie,2015,"Comedy,Drama,Family",Gemixt,5.6,2392
tt4201628,tvSeries,series,2014,"Comedy,Drama,Mystery",Gemixt,8,10228
tt4201990,movie,movie,2017,"Documentary,Horror",Heavy,6.5,1132
tt4202274,tvSeries,series,2011,"Comedy,Short",Escapist,9.1,33790
tt4203284,movie,movie,2014,Comedy,Escapist,6.4,1565
tt4205416,movie,movie,2014,Documentary,Heavy,7.7,2931
tt4205718,movie,movie,2020,"Horror,Sci-Fi,Thriller",Heavy,3.5,4002
tt4205896,movie,movie,2019,"Action,Crime,Drama",Gemixt,3.7,3041
tt4206218,movie,movie,2015,Documentary,Heavy,6.8,4582
tt4206228,movie,movie,2016,"Sci-Fi,Thriller",Heavy,5.1,1076
tt4206804,tvSeries,series,2015,"Crime,Drama,Fantasy",Gemixt,7.2,12780
tt4207112,movie,movie,2016,"Documentary,Music",Heavy,7.5,5093
tt4208868,movie,movie,2015,"Comedy,Romance",Escapist,6.2,1050
tt4209174,movie,movie,2018,"Drama,Sci-Fi,Thriller",Heavy,4.3,1330
tt4209256,tvSeries,series,2016,"Action,Adventure,Drama",Gemixt,7.3,41020
tt4209788,movie,movie,2017,"Biography,Crime,Drama",Heavy,7.4,198994
tt4209900,movie,movie,2015,"Documentary,History,Music",Heavy,6.5,1025
tt4210080,movie,movie,2016,"Adventure,Comedy,Drama",Gemixt,6.4,7430
tt4211044,movie,movie,2016,"Comedy,Drama",Gemixt,6.3,4312
tt4211312,movie,movie,2016,"Drama,Sci-Fi",Heavy,5.5,4836
tt4213580,tvMiniSeries,series,2014,"Animation,Comedy,Fantasy",Escapist,7.5,2152
tt4213806,movie,movie,2016,"Action,Crime,Drama",Gemixt,5.9,3569
tt4214468,tvSeries,series,2015,Comedy,Escapist,3,1189
tt4215332,tvMovie,movie,2015,"Animation,Family,Fantasy",Escapist,5.3,1425
tt4215538,tvSeries,series,2014,"Comedy,Romance",Escapist,7.5,1381
tt4215734,tvSeries,series,2015,"Adventure,Animation,Comedy",Escapist,6.7,3296
tt4215810,movie,movie,2015,Thriller,Heavy,6,2380
tt4216878,tvSeries,series,2015,"Action,Animation,Fantasy",Escapist,6.2,1951
tt4216902,movie,movie,2016,"Drama,Sci-Fi,Thriller",Heavy,6.2,4669
tt4216908,movie,movie,2015,"Comedy,Crime,Drama",Gemixt,6.5,2491
tt4216934,movie,movie,2015,Comedy,Escapist,6.2,2062
tt4216984,movie,movie,2025,Horror,NA,5.6,37644
tt4217392,movie,movie,2017,"Action,Adventure,Comedy",Escapist,5.2,12043
tt4218258,tvMiniSeries,series,2014,"Crime,Drama",Heavy,8.3,3754
tt4218572,movie,movie,2018,"Crime,Drama,Thriller",Heavy,6.8,107716
tt4218618,tvSeries,series,2015,"Action,Drama",Gemixt,6.2,9788
tt4218696,movie,movie,2017,"Action,Drama,Thriller",Gemixt,6.2,33872
tt4218824,tvSeries,series,2017,"Animation,Comedy,Sci-Fi",Escapist,7.9,2079
tt4219130,movie,movie,2015,"Action,Animation,Crime",Gemixt,7.1,4881
tt4219244,tvSeries,series,2015,"Action,Animation,Fantasy",Escapist,6.7,1293
tt4219258,tvSeries,series,2015,"Action,Animation,Comedy",Escapist,6.5,3945
tt4222522,tvMovie,movie,2014,"Drama,Romance",Gemixt,6.7,1457
tt4222718,movie,movie,2014,"Comedy,Romance",Escapist,6.9,2507
tt4224144,tvSeries,series,2014,Comedy,Escapist,6.6,1079
tt4224478,movie,movie,2015,Thriller,Heavy,5.1,1364
tt4224588,tvMiniSeries,series,2015,"Action,Adventure,Drama",Gemixt,6.7,3150
tt4225012,movie,movie,2023,Comedy,Escapist,5.9,3013
tt4225622,movie,movie,2017,"Comedy,Horror",Escapist,6.4,118234
tt4226388,movie,movie,2015,"Crime,Drama,Romance",Gemixt,7.6,66056
tt4227282,movie,movie,2016,"Action,Horror,Thriller",Gemixt,3.4,2666
tt4228294,movie,movie,2015,"Drama,Thriller,Western",Heavy,6.7,2313
tt4228378,movie,movie,1993,"Horror,Mystery,Thriller",Heavy,8.6,1477
tt4228746,movie,movie,2014,"Crime,Romance,Thriller",Gemixt,4.5,1576
tt4228802,tvMiniSeries,series,2016,"Crime,Drama,Horror",Heavy,6.7,4248
tt4228810,movie,movie,2016,"Biography,Crime,Drama",Heavy,7.1,3837
tt4229236,movie,movie,2015,"Animation,Biography,Documentary",Gemixt,7.5,33015
tt4229298,movie,movie,2015,"Horror,Thriller",Heavy,4.9,2467
tt4229938,movie,movie,2014,Comedy,Escapist,5.4,2457
tt4229954,tvSeries,series,2016,"Drama,Horror",Heavy,7.3,19329
tt4230076,tvMiniSeries,series,2017,"Action,Adventure,Crime",Gemixt,7.2,123598
tt4230700,movie,movie,2016,"Drama,Mystery",Heavy,5.4,6792
tt4231140,tvSeries,series,2014,"Biography,Drama,History",Heavy,7.9,1829
tt4231760,movie,movie,2016,Documentary,Heavy,5.1,1117
tt4232066,movie,movie,2018,"Drama,Romance",Gemixt,6.9,1289
tt4232610,movie,movie,2015,"Action,Crime,Drama",Gemixt,5.7,4468
tt4234734,tvMovie,movie,2015,"Drama,Mystery,Romance",Gemixt,5.3,2357
tt4234740,movie,movie,2015,"Comedy,Fantasy",Escapist,4.7,1428
tt4235644,movie,movie,2015,"Animation,Horror,Sci-Fi",Escapist,6,1531
tt4236770,tvSeries,series,2018,"Drama,Western",Heavy,8.6,289559
tt4238858,movie,movie,2015,"Drama,Music",Heavy,6.6,5259
tt4239726,movie,movie,2015,"Adventure,Drama,Romance",Gemixt,6.9,4819
tt4240406,movie,movie,2016,"Biography,Drama,History",Heavy,5.9,2517
tt4240654,movie,movie,2014,Horror,NA,5.9,6061
tt4240730,tvSeries,series,2014,Drama,Heavy,8.5,3153
tt4241744,tvSeries,series,2013,Comedy,Escapist,7.8,3673
tt4241904,movie,movie,2019,Comedy,Escapist,5.3,2894
tt4242100,movie,movie,2016,"Action,Drama",Gemixt,5.6,1114
tt4242158,movie,movie,2015,"Action,Adventure,Comedy",Escapist,5.4,1991
tt4244162,movie,movie,2016,"Action,Sci-Fi,Thriller",Gemixt,4.7,22435
tt4244994,movie,movie,2021,"Drama,History,Thriller",Heavy,7.3,199395
tt4244998,movie,movie,2018,"Adventure,Drama",Gemixt,6.6,70451
tt4246856,movie,movie,2014,"Drama,Family,Mystery",Gemixt,5.3,1095
tt4246894,movie,movie,2015,Drama,Heavy,7.2,1843
tt4247144,movie,movie,2015,Comedy,Escapist,5.5,1555
tt4247492,movie,movie,2015,Drama,Heavy,6.6,1327
tt4247618,tvMovie,movie,2015,Drama,Heavy,6.7,3956
tt4247682,movie,movie,2016,"Action,Adventure,Horror",Escapist,2.9,2257
tt4247702,tvSeries,series,2013,"Drama,History",Heavy,8.6,1477
tt4250566,movie,movie,2016,"Drama,History,War",Heavy,7.3,3190
tt4253360,movie,movie,2015,"Adventure,Biography,Drama",Gemixt,6.4,1387
tt4253744,movie,movie,2014,Comedy,Escapist,5,3334
tt4254242,tvSeries,series,2015,"Drama,Fantasy,Mystery",Gemixt,7.6,59082
